SensorA = target
SensorB = available
{bandsB; cwlsB; beta_hat} = bands, centre wavelengths, and coefficients in comma-delimited form
*) band numbers start counting at zero
**) centre wavelengths are expressed in nm
***) first coefficient listed is the constant

sensorA;bandA;cwlA;sensorB;{bandsB};{cwlsB};{beta_hat};AIC;var_y_given_X
landsat7;7;2220.000000;landsat8_tirs;0, 1, 2, 3;459.52, 662.04, 834.709418838, 1649.64071856;-0.00557792763189, 0.214051571914, 0.121671952614, -0.143576832456, 0.732828498697;-616.064723;0.000507
landsat7;7;2220.000000;landsat4_tm;0, 1, 2, 3, 4, 5;485.0, 560.0, 660.0, 830.0, 1650.0, 2215.0;0.000129578950365, 0.00134865674118, -0.0170500300545, 0.0147820217671, 0.00108065703275, -0.0192062862694, 1.02121542078;-1506.871252;0.000000
landsat7;7;2220.000000;landsat4_mss;0, 1, 2, 3;550.0, 650.0, 750.0, 950.0;0.0739851341852, -0.352274395958, 1.66198856844, -1.00611303783, 0.604674763648;-456.847152;0.001812
landsat7;7;2220.000000;meris;0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13;412.433615778, 442.302283223, 489.626577523, 509.564329959, 559.440262161, 619.349162711, 664.322430724, 680.571670334, 708.080139841, 753.123045597, 760.007913967, 778.160657513, 864.627349057, 884.697163697;0.0386244832713, 4.28304706072, -5.15047952764, 3.99400366364, -1.94961668081, -1.40161633494, 1.52562980386, -8.78662787371, 8.17146876834, 0.608678793365, -0.257079579721, -1.29980033584, 7.32505974802, -33.6875770575, 28.0359416037;-505.243860;0.001048
landsat7;7;2220.000000;rapideye;0, 1, 2, 3, 4;475.0, 555.0, 657.5, 710.0, 805.0;0.0933405242773, 0.793991605984, -1.3104786347, 1.5772895915, 0.0865337470701, -0.142356267648;-449.347592;0.001894
rapideye;1;475.000000;landsat8_oli;0, 1, 2, 3, 4, 7, 5, 6;442.9585, 482.042, 561.4065, 654.586, 864.667, 1373.4335, 1608.859, 2200.7285;4.63567005018e-05, 0.136135703106, 0.867797040444, -0.00461427153749, 0.000927584862231, 0.000186933412752, -0.000225995388093, -0.000356420691255, 0.000266417687642;-2198.160305;0.000000
rapideye;1;475.000000;sentinel3_olci;0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20;400.0, 412.5, 442.5, 490.0, 510.0, 560.0, 620.0, 665.0, 673.75, 681.25, 708.75, 753.75, 761.25, 764.375, 767.5, 778.75, 865.0, 885.0, 900.0, 940.0, 1020.0;1.91630286494e-05, 0.0255196923245, -0.074358683669, 0.394850839813, 0.562876162356, 0.0977770419739, -0.00728393936156, -0.00035303641285, 0.0106580357203, 0.0307719230498, -0.0434993444769, 0.00375568430955, 0.0280901072587, -0.0163361532593, 0.0525983310068, -0.182369257335, 0.148416536084, -0.144572658698, 0.110984361355, 0.00502062777008, 0.00464960028911, -0.00617815360683;-2020.851499;0.000000
rapideye;1;475.000000;sentinel2;0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12;443.929444843, 496.541069687, 560.006374949, 664.4491622, 703.886978943, 740.223452517, 782.473511978, 835.110186795, 864.80125832, 945.027529483, 1373.46188255, 1613.65940666, 2202.36668717;0.000618707758833, 0.312497842198, 0.7466318292, -0.0741191033028, 0.0227163213728, -0.0103105814022, 0.012232799335, -0.0841573296629, 0.239706875777, -0.165520385876, 0.00198886369114, -0.00371240030342, 0.00562400680738, -0.00525457781076;-1684.694919;0.000000
rapideye;1;475.000000;sentinel3_slstr;0, 1, 2, 3, 4, 5;555.0, 659.0, 865.0, 1375.0, 1610.0, 2250.0;0.00893880234401, 0.848457459785, -0.0224826244143, -0.0799355760333, 0.004840353393, -0.149986438149, 0.190190147117;-818.059584;0.000098
rapideye;1;475.000000;aqua;2, 3, 0, 1;466.07150204, 553.917076647, 645.8403499, 856.877853417;0.000127071277554, 0.962179980363, 0.0491150255323, 0.00986189213969, -0.00576269189075;-1402.841870;0.000001
rapideye;1;475.000000;landsat5_tm;0, 1, 2, 3, 4, 5;485.0, 560.0, 660.0, 830.0, 1650.0, 2215.0;-0.000146673752904, 1.02184410473, -0.0530855802782, 0.00678787218356, 0.00185390904102, -0.00772380638905, 0.0124014001581;-1445.755847;0.000001
rapideye;1;475.000000;landsat5_mss;0, 1, 2;550.0, 650.0, 750.0;0.00550358516696, 1.14921992004, -0.229831651217, -0.0974109152278;-886.979444;0.000059
rapideye;1;475.000000;terra;2, 3, 0, 1;465.742398799, 553.736229817, 646.295673296, 856.47984028;0.000128856368693, 0.961190476107, 0.0505704113345, 0.0101158068564, -0.00594503560124;-1393.914428;0.000001
rapideye;1;475.000000;vgt;0, 1;459.52, 662.04;-0.00014704208464, 1.01630399892, 0.024649574697;-1229.913043;0.000004
rapideye;1;475.000000;landsat8_tirs;0, 1;459.52, 662.04;-0.00014704208464, 1.01630399892, 0.024649574697;-1229.913043;0.000004
rapideye;1;475.000000;landsat4_tm;0, 1, 2, 3, 4, 5;485.0, 560.0, 660.0, 830.0, 1650.0, 2215.0;-0.000139723142442, 1.02296158566, -0.0544280538395, 0.00823498479977, 0.00171705281933, -0.00749945407924, 0.011891854855;-1456.179578;0.000001
rapideye;1;475.000000;landsat4_mss;0, 1, 2;550.0, 650.0, 750.0;0.00520377871728, 1.13084601085, -0.203791548242, -0.0960610994046;-899.344292;0.000053
rapideye;1;475.000000;meris;0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12;412.433615778, 442.302283223, 489.626577523, 509.564329959, 559.440262161, 619.349162711, 664.322430724, 680.571670334, 708.080139841, 753.123045597, 760.007913967, 778.160657513, 864.627349057;2.72903455529e-05, -0.0458926415136, 0.37745363963, 0.584707088031, 0.0883094218078, -0.000961964732742, -0.0114753653872, 0.0477179126809, -0.0418869907861, 0.00420761363748, 0.000418923606742, -0.0109967242038, 0.0165596397349, -0.00619609239008;-1923.519577;0.000000
rapideye;1;475.000000;landsat7;0, 1, 2, 3, 4, 5;485.0, 560.0, 660.0, 835.0, 1650.0, 2220.0;-4.19507085728e-05, 1.00870981825, -0.0142352835013, 0.00159408175196, 0.000506615992757, -0.000985546704001, 0.0015896700842;-1886.478412;0.000000
rapideye;2;555.000000;landsat8_oli;0, 1, 2, 3, 4, 7;442.9585, 482.042, 561.4065, 654.586, 864.667, 1373.4335;-0.00031060132075, -0.054218196971, 0.142526531637, 0.930666504988, -0.0223099893185, 0.00037543380563, 0.00273371925849;-1742.522344;0.000000
rapideye;2;555.000000;sentinel3_olci;0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17;400.0, 412.5, 442.5, 490.0, 510.0, 560.0, 620.0, 665.0, 673.75, 681.25, 708.75, 753.75, 761.25, 764.375, 767.5, 778.75, 865.0, 885.0;2.42903994873e-05, -0.00604454119278, -0.0173525196539, 0.0893321831613, -0.348171191381, 0.502812283198, 0.69432167829, 0.134584350558, -0.0973310435805, -0.0880496022279, 0.139913116359, -0.00502915403582, -0.0437190471882, -0.105763435212, 0.219709990147, 0.172101242825, -0.284942737472, 0.13182338974, -0.0898643600608;-1779.389843;0.000000
rapideye;2;555.000000;sentinel2;0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12;443.929444843, 496.541069687, 560.006374949, 664.4491622, 703.886978943, 740.223452517, 782.473511978, 835.110186795, 864.80125832, 945.027529483, 1373.46188255, 1613.65940666, 2202.36668717;-0.000531313489257, -0.0330272069818, 0.165957501095, 0.847173279817, 0.0140430808248, 0.0137616246717, -0.0149656891543, 0.127959620121, -0.339628228019, 0.220464034881, 0.00145583345417, 0.00135255112589, -0.00521245336264, 0.004914275234;-1649.671559;0.000000
rapideye;2;555.000000;sentinel3_slstr;0, 1, 2, 3, 4, 5;555.0, 659.0, 865.0, 1375.0, 1610.0, 2250.0;0.00101586918899, 0.914723090319, 0.0858568381598, -0.0135001043493, -0.0036174084265, -0.00729368135949, 0.0125010634307;-1324.512047;0.000002
rapideye;2;555.000000;aqua;2, 3, 0, 1, 4, 5;466.07150204, 553.917076647, 645.8403499, 856.877853417, 1241.49758039, 1628.08776832;-0.000333308135774, 0.103071909091, 0.819979361529, 0.100822853816, -0.00937563843576, 0.00901310938771, -0.00684252486979;-1450.427476;0.000001
rapideye;2;555.000000;landsat5_tm;0, 1, 2, 3;485.0, 560.0, 660.0, 830.0;0.000676534272745, 0.10840028737, 1.05038835496, -0.159593907158, 0.00477216466994;-1366.941258;0.000001
rapideye;2;555.000000;landsat5_mss;0, 1, 2;550.0, 650.0, 750.0;-0.000670399367786, 1.06838515737, -0.0695721274409, 0.0228628155485;-1300.108509;0.000002
rapideye;2;555.000000;terra;2, 3, 0, 1, 4, 5;465.742398799, 553.736229817, 646.295673296, 856.47984028, 1242.16286011, 1629.40788053;-0.000335397323434, 0.10172994673, 0.820437737851, 0.101922259453, -0.00946275758357, 0.00908802327481, -0.00696356957953;-1448.351555;0.000001
rapideye;2;555.000000;vgt;0, 1, 2;459.52, 662.04, 834.709418838;-0.00433218315825, 0.795135932814, 0.253143472972, 0.0834419136298;-841.294909;0.000085
rapideye;2;555.000000;landsat8_tirs;0, 1, 2;459.52, 662.04, 834.709418838;-0.00433218315825, 0.795135932814, 0.253143472972, 0.0834419136298;-841.294909;0.000085
rapideye;2;555.000000;landsat4_tm;0, 1, 2, 3;485.0, 560.0, 660.0, 830.0;0.000697647406014, 0.113015509609, 1.0538791441, -0.167796102659, 0.00501965322028;-1356.674336;0.000001
rapideye;2;555.000000;landsat4_mss;0, 1, 2;550.0, 650.0, 750.0;-0.000949496796692, 1.0429444396, -0.0450088824401, 0.0285378149554;-1255.698887;0.000003
rapideye;2;555.000000;meris;0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12;412.433615778, 442.302283223, 489.626577523, 509.564329959, 559.440262161, 619.349162711, 664.322430724, 680.571670334, 708.080139841, 753.123045597, 760.007913967, 778.160657513, 864.627349057;-9.89827586634e-05, -0.0206013293045, 0.0856977112275, -0.355646074286, 0.501594301831, 0.689922638289, 0.165144458172, -0.168881944834, 0.106985789736, -0.00602528900164, -0.00460910268435, 0.0297311926237, -0.0380589571488, 0.0128690225534;-1757.077729;0.000000
rapideye;2;555.000000;landsat7;0, 1, 2, 3;485.0, 560.0, 660.0, 835.0;0.000313131039434, 0.0242655290682, 1.04022042252, -0.0656420039123, 0.00146607646425;-1577.476537;0.000000
rapideye;3;657.500000;landsat8_oli;0, 1, 2, 3, 4, 7, 5, 6;442.9585, 482.042, 561.4065, 654.586, 864.667, 1373.4335, 1608.859, 2200.7285;-0.000467150238156, -0.0529706083454, 0.0723979752525, -0.0348023156911, 1.00954096828, 0.00129891788097, 0.00376428798378, -0.00334568512544, 0.00475834905176;-1624.213325;0.000000
rapideye;3;657.500000;sentinel3_olci;0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20;400.0, 412.5, 442.5, 490.0, 510.0, 560.0, 620.0, 665.0, 673.75, 681.25, 708.75, 753.75, 761.25, 764.375, 767.5, 778.75, 865.0, 885.0, 900.0, 940.0, 1020.0;-7.56448598626e-06, -0.0211534079094, 0.0272699210463, -0.0027600091713, 0.00194805138974, -0.0192139067451, 0.0153647189318, 0.149527083335, 1.18211309289, -0.613911200395, 0.273178114337, 0.00847274157564, -0.0230727982715, 0.103966473758, -0.321259461294, 0.303136564001, -0.0828402036074, 0.223507131825, -0.297250516147, 0.0933988788318, -0.0129060322323, 0.0119343215218;-1919.137756;0.000000
rapideye;3;657.500000;sentinel2;0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10;443.929444843, 496.541069687, 560.006374949, 664.4491622, 703.886978943, 740.223452517, 782.473511978, 835.110186795, 864.80125832, 945.027529483, 1373.46188255;0.000103882095303, 0.0515004661274, -0.0825409024766, 0.0772683586837, 0.923383030195, 0.0483869851866, -0.0276032482243, 0.142368450536, -0.304649094333, 0.175310735644, 0.00405268403489, -0.00451152766878;-1528.262636;0.000000
rapideye;3;657.500000;sentinel3_slstr;0, 1, 2, 3, 4, 5;555.0, 659.0, 865.0, 1375.0, 1610.0, 2250.0;-0.000191424911618, 0.0196252549006, 0.980313111414, 0.00185829469175, 0.00013269337806, 0.00191955247381, -0.00160285550017;-1729.905367;0.000000
rapideye;3;657.500000;aqua;2, 3, 0, 1, 4, 5;466.07150204, 553.917076647, 645.8403499, 856.877853417, 1241.49758039, 1628.08776832;0.000345281947742, 0.0441712725625, -0.099151434434, 1.05261291403, 0.00486497216756, -0.0145728542244, 0.0168125154976;-1287.634021;0.000002
rapideye;3;657.500000;landsat5_tm;0, 1, 2, 3;485.0, 560.0, 660.0, 830.0;-0.000669772501412, 0.0319072634885, -0.0466565045721, 1.02536306458, -0.0066281853297;-1510.583406;0.000000
rapideye;3;657.500000;landsat5_mss;0, 1, 2, 3;550.0, 650.0, 750.0, 950.0;3.73624569881e-05, -0.0959885596933, 1.11035570354, -0.0372152499064, 0.0138697423519;-1284.755464;0.000002
rapideye;3;657.500000;terra;2, 3, 0, 1, 4, 5;465.742398799, 553.736229817, 646.295673296, 856.47984028, 1242.16286011, 1629.40788053;0.000334990526726, 0.0421943984753, -0.0944257182463, 1.04992238199, 0.00467744670546, -0.014075893518, 0.0162371154759;-1296.477084;0.000002
rapideye;3;657.500000;vgt;0, 1, 2, 3;459.52, 662.04, 834.709418838, 1649.64071856;-0.00124993369441, 0.00480958639964, 1.0287873521, -0.0418360456995, 0.00798206834885;-1188.131562;0.000005
rapideye;3;657.500000;landsat8_tirs;0, 1, 2, 3;459.52, 662.04, 834.709418838, 1649.64071856;-0.00124993369441, 0.00480958639964, 1.0287873521, -0.0418360456995, 0.00798206834885;-1188.131562;0.000005
rapideye;3;657.500000;landsat4_tm;0, 1, 2, 3;485.0, 560.0, 660.0, 830.0;-0.000618729414268, 0.0343767296163, -0.0546541477403, 1.03094484039, -0.00627181687284;-1519.853677;0.000000
rapideye;3;657.500000;landsat4_mss;0, 1, 2, 3;550.0, 650.0, 750.0, 950.0;-0.000450377447757, -0.0752720065556, 1.10387068011, -0.0600759741124, 0.0238581919394;-1266.752756;0.000003
rapideye;3;657.500000;meris;0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14;412.433615778, 442.302283223, 489.626577523, 509.564329959, 559.440262161, 619.349162711, 664.322430724, 680.571670334, 708.080139841, 753.123045597, 760.007913967, 778.160657513, 864.627349057, 884.697163697, 899.753104609;0.000167795015904, -0.00513111518804, 0.035588309282, -0.1348393139, 0.112000513119, -0.0172710151006, 0.156176394372, 0.88633291751, -0.0574848325849, 0.0258253948428, -0.0118971391802, -0.0143883574216, 0.0387812059253, -0.0245544398321, -0.0331534496419, 0.041758244914;-1832.402415;0.000000
rapideye;3;657.500000;landsat7;0, 1, 2, 3;485.0, 560.0, 660.0, 835.0;-0.000538020394126, 0.00223019222405, 0.00877596521336, 0.991514417785, -0.00176581188586;-1646.352222;0.000000
rapideye;4;710.000000;landsat8_oli;0, 1, 2, 3, 4, 7, 5, 6;442.9585, 482.042, 561.4065, 654.586, 864.667, 1373.4335, 1608.859, 2200.7285;0.00443776272165, 0.230165920851, -1.18708206197, 1.13602904052, 0.555427786894, 0.214358376646, 0.0404055371992, -0.157141025634, 0.124518945532;-766.894062;0.000142
rapideye;4;710.000000;sentinel3_olci;0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20;400.0, 412.5, 442.5, 490.0, 510.0, 560.0, 620.0, 665.0, 673.75, 681.25, 708.75, 753.75, 761.25, 764.375, 767.5, 778.75, 865.0, 885.0, 900.0, 940.0, 1020.0;0.000223902135018, 0.0278873742255, -0.0412964548022, 0.0220791725275, -0.0316392724536, 0.0261727194428, -0.00396179704966, 0.0243350153066, 0.034436380603, -0.610711070623, 0.675041247969, 0.762172330755, 0.717213292466, -0.779030325494, 1.95189180549, -2.33152039334, 0.614476075976, -0.480289450581, 0.358917831896, 0.0977750946189, -0.004303353147, -0.0316487553655;-1577.551986;0.000000
rapideye;4;710.000000;sentinel2;0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11;443.929444843, 496.541069687, 560.006374949, 664.4491622, 703.886978943, 740.223452517, 782.473511978, 835.110186795, 864.80125832, 945.027529483, 1373.46188255, 1613.65940666;0.000244065439861, -0.00424453158349, -0.0324338040018, 0.0438633411035, -0.00915344962287, 0.792984118003, 0.358678521945, -0.59189183894, 0.999070518462, -0.521003527955, -0.0428101934077, -0.00103225040112, 0.00370653861549;-1475.206804;0.000000
rapideye;4;710.000000;sentinel3_slstr;0, 1, 2;555.0, 659.0, 865.0;-0.00435671589433, 0.204067357991, 0.620594510372, 0.294644848258;-711.852465;0.000239
rapideye;4;710.000000;aqua;2, 3, 0, 1, 4, 5, 6;466.07150204, 553.917076647, 645.8403499, 856.877853417, 1241.49758039, 1628.08776832, 2113.99922695;0.00693122201385, -0.855628789488, 0.865372067416, 0.67768493347, 0.210627280021, 0.0239179004351, -0.143022971825, 0.13230713102;-766.946879;0.000145
rapideye;4;710.000000;landsat5_tm;0, 1, 2, 3, 4, 5;485.0, 560.0, 660.0, 830.0, 1650.0, 2215.0;0.00870025581953, -0.894913000867, 1.1795208001, 0.407793096775, 0.225284064537, -0.110423321119, 0.111626708115;-771.151179;0.000142
rapideye;4;710.000000;landsat5_mss;0, 1, 2, 3;550.0, 650.0, 750.0, 950.0;0.0111430177685, -0.212778484313, 0.816496927327, 0.662592359359, -0.255129674621;-825.065936;0.000095
rapideye;4;710.000000;terra;2, 3, 0, 1, 4, 5, 6;465.742398799, 553.736229817, 646.295673296, 856.47984028, 1242.16286011, 1629.40788053, 2114.21403827;0.00691690533981, -0.856761727443, 0.866760927496, 0.67683250646, 0.210481326811, 0.0248690361442, -0.143817149256, 0.132576917087;-766.828525;0.000145
rapideye;4;710.000000;vgt;0, 1, 2, 3;459.52, 662.04, 834.709418838, 1649.64071856;0.00607003512993, -0.140264624239, 0.90443185373, 0.271109952049, -0.0466633224007;-748.265241;0.000176
rapideye;4;710.000000;landsat8_tirs;0, 1, 2, 3;459.52, 662.04, 834.709418838, 1649.64071856;0.00607003512993, -0.140264624239, 0.90443185373, 0.271109952049, -0.0466633224007;-748.265241;0.000176
rapideye;4;710.000000;landsat4_tm;0, 1, 2, 3, 4, 5;485.0, 560.0, 660.0, 830.0, 1650.0, 2215.0;0.00873113623928, -0.887632836982, 1.17869122214, 0.400413404896, 0.225983723686, -0.110712273166, 0.111979686162;-770.216711;0.000143
rapideye;4;710.000000;landsat4_mss;0, 1, 2, 3;550.0, 650.0, 750.0, 950.0;0.011267000677, -0.209455403788, 0.780188607272, 0.706516627116, -0.273097811144;-843.947883;0.000082
rapideye;4;710.000000;meris;0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13;412.433615778, 442.302283223, 489.626577523, 509.564329959, 559.440262161, 619.349162711, 664.322430724, 680.571670334, 708.080139841, 753.123045597, 760.007913967, 778.160657513, 864.627349057, 884.697163697;0.000200592424905, 0.0151676336439, -0.075543861529, 0.255307828445, -0.212796565225, 0.0615403175678, -0.0826387417231, -0.0145161969766, 0.136862481249, 0.810228071204, 0.468952249884, -0.0562251398141, -0.439103782684, 0.639557327584, -0.499093943917;-1414.875387;0.000001
rapideye;4;710.000000;landsat7;0, 1, 2, 3, 4, 5;485.0, 560.0, 660.0, 835.0, 1650.0, 2220.0;0.00805313453205, -1.00115703459, 1.18250225357, 0.483915528532, 0.22549818129, -0.118349631568, 0.127007272644;-770.104458;0.000143
rapideye;5;805.000000;landsat8_oli;0, 1, 2, 3, 4, 7, 5, 6;442.9585, 482.042, 561.4065, 654.586, 864.667, 1373.4335, 1608.859, 2200.7285;-0.00392070902281, -0.16813512291, 0.0177635466241, 0.27125939908, -0.0630534967286, 0.991386116725, 0.0143282661189, -0.213402876868, 0.177899881301;-1008.508412;0.000021
rapideye;5;805.000000;sentinel3_olci;0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20;400.0, 412.5, 442.5, 490.0, 510.0, 560.0, 620.0, 665.0, 673.75, 681.25, 708.75, 753.75, 761.25, 764.375, 767.5, 778.75, 865.0, 885.0, 900.0, 940.0, 1020.0;-8.32287040305e-05, -0.0300743012156, 0.0496113882404, -0.0417409417397, 0.0892234999156, -0.0847433126126, 0.0352322618349, -0.0532924602423, 0.180814882905, -0.19937139747, 0.0558537333983, 0.00185463857657, 0.0626210238784, 0.0199707242871, 0.368582514287, -0.906627234299, 1.11210508011, 0.990951590989, -1.01427724669, 0.401180382969, -0.046109106631, 0.00940097521994;-1904.727812;0.000000
rapideye;5;805.000000;sentinel2;0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11;443.929444843, 496.541069687, 560.006374949, 664.4491622, 703.886978943, 740.223452517, 782.473511978, 835.110186795, 864.80125832, 945.027529483, 1373.46188255, 1613.65940666;-0.000252433337746, 0.0104820778765, -0.0178399784905, 0.00658127131348, 0.00423009538757, -0.00655701263458, 0.0164004866267, 0.330176205647, 1.0440541136, -0.390050913126, 0.00331204069033, 0.00100970050723, -0.00172789888155;-1861.131604;0.000000
rapideye;5;805.000000;sentinel3_slstr;0, 1, 2, 3, 4, 5;555.0, 659.0, 865.0, 1375.0, 1610.0, 2250.0;-0.00421653550553, 0.122096283308, -0.013924839498, 0.998027692628, 0.0112280361957, -0.183952546797, 0.140641063392;-987.072537;0.000025
rapideye;5;805.000000;aqua;2, 3, 0, 1, 4, 5, 6;466.07150204, 553.917076647, 645.8403499, 856.877853417, 1241.49758039, 1628.08776832, 2113.99922695;-0.000335967732484, -0.130257132574, 0.232812059525, -0.0507659061789, 1.01796561498, -0.0815498352758, -0.0494182005226, 0.0671129419961;-1051.895395;0.000015
rapideye;5;805.000000;landsat5_tm;0, 1, 2, 3, 4, 5;485.0, 560.0, 660.0, 830.0, 1650.0, 2215.0;-0.001069138536, -0.0713499333694, 0.166190299567, -0.0561033181814, 0.997104448259, -0.10366127068, 0.0881475816579;-1148.082505;0.000007
rapideye;5;805.000000;landsat5_mss;0, 1, 2, 3;550.0, 650.0, 750.0, 950.0;-0.00602639436805, 0.0387780584453, -0.25494992883, 0.885421359729, 0.312587513892;-889.460891;0.000057
rapideye;5;805.000000;terra;2, 3, 0, 1, 4, 5, 6;465.742398799, 553.736229817, 646.295673296, 856.47984028, 1242.16286011, 1629.40788053, 2114.21403827;-0.000311626578518, -0.129516386087, 0.231124481434, -0.0503753443287, 1.01776157487, -0.0809588376698, -0.048910042101, 0.0666734527411;-1053.737656;0.000015
rapideye;5;805.000000;vgt;0, 1, 2, 3;459.52, 662.04, 834.709418838, 1649.64071856;-0.00133573224611, 0.0444863703003, 0.0194581762423, 0.99866888595, -0.0381431444286;-1132.971088;0.000008
rapideye;5;805.000000;landsat8_tirs;0, 1, 2, 3;459.52, 662.04, 834.709418838, 1649.64071856;-0.00133573224611, 0.0444863703003, 0.0194581762423, 0.99866888595, -0.0381431444286;-1132.971088;0.000008
